Serial,Precipitation(mm)
20200325,0
20200326,0.3
20200327,14.5
20200328,1.1
20200329,0
20200330,0
20200331,0
20200401,0
20200402,0
20200403,0
20200404,0
20200405,0
20200406,8.0
20200407,20.5
20200408,0
20200409,0
20200410,0.1
20200411,0
20200412,6.0
20200413,0
20200414,0
20200415,0
20200416,0
20200417,0
20200418,9.9
20200419,0
20200420,0
20200421,0
20200422,0
20200423,0
20200424,0
20200425,0
20200426,0
20200427,3.7
20200428,0
20200429,0
20200430,0
20200501,6.6
20200502,0
20200503,0
20200504,0
20200505,0
20200506,0.4
20200507,4.1
20200508,0.3
20200509,0
20200510,0
20200511,17.0
20200512,14.9
20200513,0
20200514,0
20200515,0
20200516,2.7
20200517,42.4
20200518,0
20200519,2.3
20200520,72.0
20200521,9.0
20200522,57.0
20200523,23.8
20200524,2.6
20200525,0
20200526,3.0
20200527,26.9
20200528,6.3
20200529,0.5
20200530,0
20200531,0
20200601,0
20200602,0
20200603,0
20200604,0
20200605,0
20200606,0
20200607,0
20200608,0.8
20200609,0
20200610,0
20200611,15.5
20200612,3.5
20200613,46.5
20200614,10.0
20200615,0
20200616,0
20200617,0
20200618,0
20200619,0
20200620,0
20200621,0
20200622,0
20200623,0
20200624,0
20200625,0
20200626,0
20200627,0
20200628,0.7
20200629,1.8
20200630,0
20200701,0
20200702,0
20200703,0
20200704,0
20200705,0
20200706,0
20200707,0
20200708,0
20200709,0
20200710,0
20200711,0
20200712,0
20200713,0
20200714,0.5
20200715,34.5
20200716,0
20200717,0
20200718,0
20200719,0
20200720,0
20200721,0
20200722,0
20200723,0
20200724,0
20200725,0
20200726,0
20200727,1.0
20200728,13.0
20200729,9.5
20200730,10.5
20200731,17.0
20200801,9.0
20200802,0
20200803,0
20200804,14.5
20200805,1.5
20200806,0
20200807,0
20200808,0
20200809,21.5
20200810,25.0
20200811,77.0
20200812,0
20200813,0
20200814,7.5
20200815,0.5
20200816,0
20200817,18.0
20200818,3.5
20200819,0
20200820,0
20200821,4.0
20200822,0
20200823,0
20200824,0
20200825,0
20200826,1.5
20200827,7.0
20200828,0
20200829,0
20200830,0
20200831,0
20200901,0
20200902,0
20200903,1.0
20200904,0
20200905,0
20200906,67.0
20200907,0
20200908,0
20200909,0
20200910,23.0
20200911,0
20200912,0
20200913,0
20200914,0
20200915,0
20200916,0
20200917,0
20200918,0
20200919,0
20200920,10.0
20200921,0
20200922,0
20200923,0
20200924,0.5
20200925,1.0
20200926,0.5
20200927,0
20200928,0
20200929,0
20200930,0
20201001,0
20201002,0
20201003,0
20201004,0
20201005,0
20201006,0
20201007,0
20201008,0
20201009,0
20201010,0
20201011,0
20201012,0
20201013,1.0
20201014,37.5
20201015,0
20201016,3.0
20201017,5.0
20201018,0
20201019,0
20201020,0
20201021,38.0
20201022,5.0
20201023,4.5
20201024,0
20201025,0
20201026,0
20201027,0
20201028,0
20201029,0
20201030,0
20201031,0
20201101,0
20201102,0
20201103,0
20201104,0
20201105,0
20201106,60.5
20201107,6.0
20201108,1.5
20201109,0
20201110,0
20201111,0
20201112,0
20201113,1.5
20201114,0.5
20201115,0
20201116,0
20201117,0.5
20201118,0
20201119,0
20201120,1.5
20201121,3.0
20201122,0
20201123,18.5
20201124,28.0
20201125,0
20201126,0
20201127,3.5
20201128,0
20201129,0
20201130,0
20201201,0
20201202,0
20201203,0
20201204,0.5
20201205,0
20201206,0
20201207,0
20201208,0.5
20201209,1.0
20201210,0
20201211,0
20201212,0.5
20201213,0
20201214,0
20201215,0
20201216,0
20201217,0
20201218,0
20201219,0
20201220,0
20201221,3.0
20201222,0.5
20201223,3.5
20201224,0.5
20201225,0
20201226,0
20201227,1.0
20201228,0
20201229,0
20201230,1.0
20201231,0
20210101,0
20210102,0
20210103,0
20210104,0
20210105,0
20210106,0
20210107,0
20210108,0
20210109,0
20210110,0
20210111,0
20210112,0
20210113,0
20210114,0
20210115,0
20210116,0
20210117,0
20210118,0
20210119,0
20210120,0
20210121,1.0
20210122,5.0
20210123,0
20210124,1.5
20210125,0
20210126,0
20210127,0
20210128,0
20210129,0
20210130,0
20210131,0
20210201,0
20210202,0
20210203,0
20210204,0
20210205,0.5
20210206,0
20210207,0
20210208,1.0
20210209,2.0
20210210,5.0
20210211,41.0
20210212,0
20210213,0
20210214,0
20210215,2.0
20210216,1.5
20210217,0
20210218,0
20210219,0
20210220,0
20210221,0
20210222,0
20210223,1.0
20210224,0
20210225,0
20210226,0
20210227,0
20210228,0
20210301,0
20210302,0
20210303,0
20210304,0
20210305,0
20210306,0
20210307,0
20210308,0
20210309,0
20210310,0
20210311,0
20210312,0
20210313,0.5
20210314,0
20210315,0
20210316,0
20210317,0
20210318,0
20210319,0.5
20210320,0
20210321,0
20210322,0
20210323,0
20210324,0
20210325,0
20210326,0
20210327,0
20210328,0
20210329,0
20210330,0
20210331,0
20210401,0
20210402,0
20210403,0
20210404,0
20210405,0
20210406,0
20210407,0
20210408,0
20210409,1.0
20210410,0
20210411,3.0
20210412,2.0
20210413,0
20210414,4.5
20210415,0.5
20210416,0
20210417,0
20210418,0
20210419,0
20210420,0
20210421,0
20210422,0
20210423,11.0
20210424,5.5
20210425,2.0
20210426,0
20210427,0
20210428,0
20210429,0
20210430,0
20210501,0
20210502,2.5
20210503,18.0
20210504,0
20210505,14.5
20210506,0
20210507,0
20210508,0.5
20210509,0
20210510,0
20210511,0
20210512,0
20210513,0
20210514,0
20210515,0
20210516,0
20210517,0
20210518,0.5
20210519,0
20210520,0
20210521,0
20210522,0
20210523,0
20210524,1.5
20210525,12.0
20210526,4.0
20210527,0
20210528,0
20210529,0
20210530,6.0
20210531,0
20210601,2.5
20210602,0
20210603,0
20210604,0
20210605,8.5
20210606,70.0
20210607,0
20210608,8.0
20210609,0
20210610,11.5
20210611,1.5
20210612,4.0
20210613,0
20210614,0
20210615,0
20210616,0
20210617,0
20210618,0
20210619,0
20210620,0
20210621,0
20210622,2.0
20210623,0
20210624,1.5
20210625,1.0
20210626,0
20210627,0
20210628,0
20210629,0
20210630,0
20210701,0
20210702,0
20210703,0
20210704,0
20210705,5.5
20210706,38.0
20210707,1.5
20210708,0
20210709,0
20210710,0
20210711,0
20210712,0
20210713,3.0
20210714,0.5
20210715,5.0
20210716,1.0
20210717,0
20210718,0
20210719,0
20210720,0
20210721,0
20210722,3.0
20210723,0
20210724,0
20210725,0.5
20210726,0
20210727,0
20210728,0
20210729,0
20210730,0
20210731,4.5
20210801,48.5
20210802,4.5
20210803,0
20210804,3.5
20210805,5.5
20210806,8.0
20210807,57.0
20210808,10.0
20210809,0
20210810,0
20210811,0
20210812,0
20210813,0
20210814,0
20210815,0
20210816,0
20210817,0
20210818,0
20210819,0.5
20210820,0
20210821,0
20210822,0
20210823,0
20210824,0
20210825,0
20210826,5.5
20210827,0
20210828,0
20210829,2.5
20210830,6.5
20210831,31.0
20210901,0
20210902,0
20210903,0
20210904,0
20210905,1.0
20210906,0
20210907,0
20210908,0
20210909,0
20210910,0
20210911,39.0
20210912,4.0
20210913,0
20210914,0
20210915,9.0
20210916,0
20210917,0
20210918,0
20210919,0
20210920,0
20210921,0
20210922,0
20210923,0
20210924,0
20210925,1.0
20210926,0
20210927,5.5
20210928,0
20210929,0
20210930,0
20211001,0
20211002,29.5
20211003,0.5
20211004,0
20211005,0
20211006,7.5
20211007,11.0
20211008,0
20211009,0
20211010,0
20211011,57.5
20211012,246.5
20211013,183.5
20211014,92.0
20211015,0
20211016,0
20211017,0
20211018,0
20211019,0
20211020,0
20211021,0
20211022,0
20211023,0
20211024,0
20211025,0
20211026,0
20211027,0
20211028,2.5
20211029,0
20211030,0
20211031,0
20211101,0
20211102,0
20211103,7.0
20211104,2.0
20211105,17.0
20211106,0
20211107,0
20211108,0
20211109,0
20211110,0
20211111,0
20211112,0
20211113,0
20211114,0
20211115,0
20211116,0
20211117,0
20211118,0
20211119,0
20211120,0
20211121,0
20211122,0
20211123,0
20211124,0
20211125,0
20211126,7.5
20211127,1.0
20211128,7.5
20211129,35.0
20211130,0.5
20211201,0
20211202,0
20211203,0
20211204,0
20211205,3.0
20211206,0
20211207,0
20211208,0
20211209,0.5
20211210,0
20211211,0
20211212,0
20211213,0
20211214,6.0
20211215,24.0
20211216,0
20211217,0
20211218,0
20211219,0
20211220,4.0
20211221,9.0
20211222,0
20211223,0
20211224,0
20211225,0.5
20211226,0
20211227,0
20211228,3.0
20211229,27.0
20211230,0.5
20211231,0
20220101,0
20220102,0
20220103,0
20220104,2.0
20220105,0.5
20220106,1.0
20220107,0.5
20220108,0
20220109,0
20220110,0
20220111,0
20220112,0
20220113,0
20220114,0
20220115,0
20220116,2.0
20220117,1.5
20220118,0
20220119,0
20220120,0
20220121,2.0
20220122,54.5
20220123,3.5
20220124,0.5
20220125,0
20220126,0
20220127,9.0
20220128,22.5
20220129,30.0
20220130,0
20220131,0
20220201,0
20220202,0
20220203,0
20220204,0
20220205,0
20220206,0
20220207,11.0
20220208,1.5
20220209,0
20220210,0
20220211,0
20220212,0
20220213,0
20220214,0
20220215,0
20220216,0
20220217,0
20220218,0
20220219,6.0
20220220,4.0
20220221,0.5
20220222,1.5
20220223,17.0
20220224,0
20220225,0
20220226,0
20220227,0
20220228,0
20220301,0
20220302,0
20220303,0
20220304,0
20220305,0
20220306,0
20220307,0
20220308,0
20220309,0
20220310,0
20220311,0
20220312,0.5
20220313,5.5
20220314,7.0
20220315,0
20220316,1.5
20220317,0
20220318,0
20220319,0
20220320,10.0
20220321,5.5
20220322,0.5
20220323,10.5
20220324,0
20220325,0
20220326,0
20220327,0
20220328,0
20220329,0
20220330,0
20220331,1.0
20220401,0
20220402,0
20220403,0
20220404,0.5
20220405,4.0
20220406,0.5
20220407,0
20220408,0
20220409,0.5
20220410,16.0
20220411,14.0
20220412,7.0
20220413,0
20220414,0.5
20220415,0
20220416,0
20220417,0
20220418,0
20220419,0
20220420,0
20220421,0
20220422,157.5
20220423,0
20220424,12.0
20220425,0.5
20220426,0
20220427,12.0
20220428,1.0
20220429,16.0
20220430,0
20220501,0
20220502,31.5
20220503,6.0
20220504,0.5
20220505,0
20220506,0
20220507,0
20220508,0
20220509,0
20220510,0
20220511,5.0
20220512,0
20220513,0
20220514,6.5
20220515,17.5
20220516,6.0
20220517,0
20220518,3.0
20220519,7.0
20220520,4.0
20220521,4.0
20220522,2.5
20220523,1.0
20220524,0
20220525,20.0
20220526,0
20220527,6.5
20220528,0
20220529,0
20220530,0
20220531,0
20220601,0
20220602,0
20220603,0
20220604,0
20220605,0
20220606,0
20220607,1.5
20220608,1.5
20220609,0
20220610,0
20220611,0
20220612,0
20220613,0
20220614,0
20220615,0
20220616,0
20220617,0
20220618,0
20220619,0
20220620,0
20220621,0
20220622,20.5
20220623,0
20220624,0
20220625,0
20220626,14.5
20220627,2.0
20220628,23.5
20220629,19.0
20220630,34.5
20220701,31.0
20220702,43.0
20220703,0
20220704,0
20220705,0
20220706,0
20220707,0
20220708,0
20220709,0
20220710,0
20220711,0
20220712,2.0
20220713,0
20220714,2.5
20220715,0
20220716,0
20220717,0
20220718,0
20220719,0
20220720,0
20220721,0
20220722,0
20220723,0
20220724,0
20220725,0
20220726,0
20220727,0
20220728,0
20220729,0
20220730,0
20220731,0
20220801,0
20220802,23.0
20220803,5.0
20220804,0.5
20220805,0
20220806,0
20220807,0
20220808,18.0
20220809,1.0
20220810,0
20220811,0
20220812,0
20220813,0
20220814,0
20220815,23.0
20220816,0
20220817,0
20220818,7.5
20220819,2.0
20220820,0
20220821,0
20220822,0
20220823,8.0
20220824,60.0
20220825,0
20220826,0
20220827,0
20220828,0
20220829,0
20220830,0
20220831,0
20220901,0
20220902,2.0
20220903,0
20220904,0
20220905,0
20220906,3.5
20220907,0.5
20220908,0
20220909,0
20220910,0
20220911,0
20220912,0
20220913,14.0
20220914,7.5
20220915,6.0
20220916,0
20220917,2.0
20220918,0
20220919,0
20220920,0.5
20220921,0
20220922,0
20220923,0
20220924,0
20220925,1.5
20220926,39.0
20220927,0
20220928,0
